Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
TORY BURCH,T Monogram Chenille Studio Claret New Cream,IDR 7.300.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/t-monogram-chenille-studio-claret-new-cream-123222.html,https://media.banananina.id/catalog/product/0/0/00829907_d5_1.jpg?v=4e38d9d79663fb789ebefd8199f5d1fe&updated=2024-07-11 02:30:18,https://media.banananina.id/catalog/product/0/0/00829907_m.jpg?v=4e38d9d79663fb789ebefd8199f5d1fe&updated=2024-07-11 02:30:18,t-monogram-chenille-studio-claret-new-cream-123222,BRAND NEW,"The T Monogram is a classic pattern inspired by traditional Pennsylvania Dutch quilting, and celebrating our iconic logo. The collection speaks to the timelessness of great style.","Crafted in soft chenille, referencing traditional upholstery fabric, and trimmed in eel leather, the slim silhouette is ready to go, day or night. Lined in soft microsuede, the interior has a pocket to organize small essentials. Every detail is considered, with special attention to function and versatility. | Made in Vietnam | Serial Number 86553 1121 632 | Open Zip Closure | Old English Brass Tone Hardware | 1 Zip Pocket | Adjustable/Removable Crossbody Wear",Brand new,images\shoulder\primary\T Monogram Chenille Studio Claret New Cream_primary.jpg,images\shoulder\hover\T Monogram Chenille Studio Claret New Cream_hover.jpg
TORY BURCH,Fleming Patent Border Small Convertible Shoulder Bag Royal Hyacinth Multicolor,IDR 6.100.000,,No discount,https://www.banananina.co.id/fleming-patent-border-small-convertible-shoulder-bag-royal-hyacinth-multicolor.html,https://media.banananina.id/catalog/product/0/1/01084822_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01084822_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,fleming-patent-border-small-convertible-shoulder-bag-royal-hyacinth-multicolor,BRAND NEW,"Made of smooth leather & patent Leather. The bag features a flap with magnetic closure that opens to fabric and smooth leather lining with one zip pocket , two slip pockets, exterior one slip pocket at back.","Made In China | Serial Number : 145888 0323 500 | Old-English Brass Hardware | Flap with Magnetic Closure | Smooth Leather and Fabric Lining | One Zip Pocket | Two Slip pockets | One Slip pocket at Back | Removable Tassel | Adjustable Chain strap with 56.5 cm drop, Leather shoulder guard for comfort.",New With Tag,images\shoulder\primary\Fleming Patent Border Small Convertible Shoulder Bag Royal Hyacinth Multicolor_primary.jpg,images\shoulder\hover\Fleming Patent Border Small Convertible Shoulder Bag Royal Hyacinth Multicolor_hover.jpg
KATE SPADE,Gramercy Leather Small Flap Shoulder Bag Blueberry,IDR 3.200.000,,No discount,https://www.banananina.co.id/gramercy-leather-small-flap-shoulder-bag-blueberry.html,https://media.banananina.id/catalog/product/0/1/01085198_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01085198_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,gramercy-leather-small-flap-shoulder-bag-blueberry,BRAND NEW,"Made of pebbled leather. The bag features a flap with magnetic closure that opens to suede lining with one slip pocket, one zip pocket, exterior one slip pocket at back, adjustable and removable long strap, shoulder strap drop 17 cm.",Made In Bangladesh | Serial Number : KB127 | Old-English Brass Hardware | Flap with Magnetic Closure | Suede Lining | One Slip pocket | One Zip pocket | One Slip Pocket at Back | Adjustable and Removable Long Strap | Shoulder Strap Drop 17 cm | Plaque Logo,New With Tag | Completeness: Long Strap,images\shoulder\primary\Gramercy Leather Small Flap Shoulder Bag Blueberry_primary.jpg,images\shoulder\hover\Gramercy Leather Small Flap Shoulder Bag Blueberry_hover.jpg
COACH,CA561 Signature Mollie Bucket Bag Light Khaki Chalk,IDR 5.250.000,,No discount,"https://www.banananina.co.id/checkout/cart/add/uenc/aHR0cHM6Ly93d3cuYmFuYW5hbmluYS5jby5pZC9iYWdzL3Nob3VsZGVyLWJhZ3MuaHRtbD9wPTM,/product/127234/form_key/5zSwPf0dxL1ab2Ur/",,,,,,,,,
COACH,C9722 Signature Willow Floral Bucket Bag Tan Rust Multi,IDR 4.940.000,,No discount,https://www.banananina.co.id/c9722-signature-willow-floral-bucket-bag-tan-rust-multi.html,https://media.banananina.id/catalog/product/0/0/00821501_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00821501_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,c9722-signature-willow-floral-bucket-bag-tan-rust-multi,BRAND NEW,Made of coated canvas. The bag features a turn lock and magnetic closure that opens to fabric lining with one slip pocket and one zip pocket.,Made In Vietnam | Serial Number : C9722 | Old brass hardware | Fabric Lining | One Slip Pocket | One Zip Pocket,Brand new | Completeness: Care card,images\shoulder\primary\C9722 Signature Willow Floral Bucket Bag Tan Rust Multi_primary.jpg,images\shoulder\hover\C9722 Signature Willow Floral Bucket Bag Tan Rust Multi_hover.jpg
TORY BURCH,T Monogram Leather Shoulder Bag Moose,IDR 8.350.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/t-monogram-leather-shoulder-bag-moose.html,https://media.banananina.id/catalog/product/0/0/00875020_d.jpg?v=dab9ece6cf81f6b6cd451e025571e9a0&updated=2024-09-05 10:02:49,https://media.banananina.id/catalog/product/0/0/00875020_m.jpg?v=dab9ece6cf81f6b6cd451e025571e9a0&updated=2024-09-05 10:02:49,t-monogram-leather-shoulder-bag-moose,BRAND NEW,"Crafted from cowhide leather with leather lining interior material. It features an Flap magnetic closure, 2 slip compartments, 2 slip pockets, 1 center zip pocket, adjustable or removable shoulder wear.",Made In Vietnam | Style Number : 80766 0521 909 | Old English Brass Tone Hardware | Flap with Magnetic Closure | Suede and Leather Lining | 2 Slip Pockets | 2 Slip Compartments | 1 Zip Pocket | Adjustable and Removable Leather Strap | Adjustable and Removable Canvas Strap,Brand new,images\shoulder\primary\T Monogram Leather Shoulder Bag Moose_primary.jpg,images\shoulder\hover\T Monogram Leather Shoulder Bag Moose_hover.jpg
TORY BURCH,Virginia Bucket Bag Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/virginia-bucket-bag-black-129687.html,https://media.banananina.id/catalog/product/0/0/00846037_d2.jpg?v=c03941644d0d3da5778bfcceda203f8f&updated=2024-12-06 10:24:53,https://media.banananina.id/catalog/product/0/0/00846037_m2.jpg?v=c03941644d0d3da5778bfcceda203f8f&updated=2024-12-06 10:24:53,virginia-bucket-bag-black-129687,BRAND NEW,"Crafted of durable nylon. Soft and unstructured, with various pockets inside and out, and a comfortable webbing strap. It opens to a polyester lining with a wall and zipper pockets.",Made in Cambodia | Style number : 134652 0722 001 | Silver tone hardware | Nylon | Recycled polyester lining | Drawstring closure | Front zipper pocket | 1 back wall zipper pocket | 1 front wall slip pocket | Top handle with 6' (15cm) drop | Detachable webbing strap with 24.1'(60.5cm) drop | Silver hardware,Brand new,images\shoulder\primary\Virginia Bucket Bag Black_primary.jpg,images\shoulder\hover\Virginia Bucket Bag Black_hover.jpg
COACH,C1523 Signature Pennie Hobo Brown Black,IDR 4.347.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/c1523-signature-pennie-hobo-brown-black-130896.html,https://media.banananina.id/catalog/product/0/0/00744617_d.jpg?v=bd3bb9d727a393e1a64e32258b80933b&updated=2024-11-14 10:24:48,https://media.banananina.id/catalog/product/0/0/00744617_m.jpg?v=bd3bb9d727a393e1a64e32258b80933b&updated=2024-11-14 10:24:48,c1523-signature-pennie-hobo-brown-black-130896,BRAND NEW,This Signature canvas and refined pebble leather Pennie hobo bag is perfectly proportioned to carry all your essentials and more.,Made in Vietnam | Style Number : C1523 | Gold tone hardware | Signature coated canvas and refined pebble leather | Zip-top closure | Fabric lining | Inside zip pocket | Outside zip and snap pockets | Detachable handle with 18 cm drop | Detachable strap with 53 cm drop for shoulder or crossbody wear | Coach metal logo lettering,Brand new,images\shoulder\primary\C1523 Signature Pennie Hobo Brown Black_primary.jpg,images\shoulder\hover\C1523 Signature Pennie Hobo Brown Black_hover.jpg
COACH,CT822 Signature Jacquard Pace Shoulder Bag Dark Denim,IDR 4.250.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/ct822-signature-jacquard-pace-shoulder-bag-dark-denim-126802.html,https://media.banananina.id/catalog/product/0/0/001078877_d.jpg?v=74d7412fa104f1fa5178e55f17222b5d&updated=2024-10-07 09:00:39,https://media.banananina.id/catalog/product/0/1/01078877_m.jpg?v=74d7412fa104f1fa5178e55f17222b5d&updated=2024-10-07 09:00:39,ct822-signature-jacquard-pace-shoulder-bag-dark-denim-126802,BRAND NEW,"Made of jacquard and refined calf leather. The bag features a zip closure that opens to fabric lining with one zip pocket, adjustable strap.",Made In Cambodia | Serial Number : CT822 | Silver-Tone Hardware | Zip Closure | Fabric Lining | 1 Zip Pocket | Adjustable Strap | Coach Metal Logo Lettering,New With Tag,images\shoulder\primary\CT822 Signature Jacquard Pace Shoulder Bag Dark Denim_primary.jpg,images\shoulder\hover\CT822 Signature Jacquard Pace Shoulder Bag Dark Denim_hover.jpg
COACH,CO997 Signature Jacquard Aria Shoulder Bag Khaki Saddle Multi,IDR 4.000.000,IDR 4.500.000,11%,https://www.banananina.co.id/bags/shoulder-bags/co997-signature-jacquard-aria-shoulder-bag-khaki-saddle-multi-123316.html,https://media.banananina.id/catalog/product/0/1/01049440_i.jpg?v=c3cae5ddc68df844300e25d78942ea8d&updated=2024-12-03 07:40:50,https://media.banananina.id/catalog/product/0/1/01049440_i.jpg?v=c3cae5ddc68df844300e25d78942ea8d&updated=2024-12-03 07:40:50,co997-signature-jacquard-aria-shoulder-bag-khaki-saddle-multi-123316,BRAND NEW,"Made of jacquard and leather. The bag features a zip closure that opens to fabric lining with one slip pocket, adjustable and removable long strap, removable shoulder strap.",Made In Cambodia | Serial Number : CO997 | Gold Tone Hardware | Zip Closure | Fabric Lining | One Slip Pocket | Removable Shoulder Strap | Adjustable and Removable Long Strap | Coach Metal Logo Lettering,Brand new | Completeness: Care card,images\shoulder\primary\CO997 Signature Jacquard Aria Shoulder Bag Khaki Saddle Multi_primary.jpg,images\shoulder\hover\CO997 Signature Jacquard Aria Shoulder Bag Khaki Saddle Multi_hover.jpg
KATE SPADE,Rosie Leather Shoulder Bag Black,IDR 3.100.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/rosie-leather-shoulder-bag-black-126708.html,https://media.banananina.id/catalog/product/0/0/00991761_d.jpg?v=681dabf7af387575786829ffd201d660&updated=2024-09-03 10:13:39,https://media.banananina.id/catalog/product/0/0/00991761_m.jpg?v=681dabf7af387575786829ffd201d660&updated=2024-09-03 10:13:39,rosie-leather-shoulder-bag-black-126708,BRAND NEW,"Made of pebbled leather. The bag features a zip closure that opens to fabric lining with one slip pocket, one zip pocket, removable Pochette, removable shoulder strap, adjustable and removable long strap.",Made In Philippines | Serial Number : KF086 | Light-Gold Tone Hardware | Zip Closure | Polyester Lining | 1 Slip Pocket | 1 Zip Pocket | Removable Shoulder Strap | Adjustable/Removable Long Strap | Removable Pochette | Metal Pinmount Logo,New With Tag | Completeness: Long Strap,images\shoulder\primary\Rosie Leather Shoulder Bag Black_primary.jpg,images\shoulder\hover\Rosie Leather Shoulder Bag Black_hover.jpg
KATE SPADE,Kyla Top Handle Saddle Bag Classic Saddle,IDR 2.950.000,,No discount,https://www.banananina.co.id/kyla-top-handle-saddle-bag-classic-saddle.html,https://media.banananina.id/catalog/product/0/1/01081273_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01081273_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,kyla-top-handle-saddle-bag-classic-saddle,BRAND NEW,Made of pebble leather and smooth leather. The bag features a magnetic flap closure that opens to two way script logo lining with interior one zip pocket and exterior one slip pocket at back.,Made in Cambodia | Style number : KF527 | Gold tone hardware | Pebble leather and smooth leather | Open button magnetic flap closure | Two way script logo lining | Interior 1 zip pocket | Exterior 1 slip pocket at back | Adjustable and removable long strap | Metal logo on flap,Brand new,images\shoulder\primary\Kyla Top Handle Saddle Bag Classic Saddle_primary.jpg,images\shoulder\hover\Kyla Top Handle Saddle Bag Classic Saddle_hover.jpg
COACH,CT853 Eliza Leather Shoulder Bag Redwood,IDR 4.500.000,,No discount,https://www.banananina.co.id/ct853-eliza-leather-shoulder-bag-redwood.html,https://media.banananina.id/catalog/product/0/1/01080518_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01080518_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,ct853-eliza-leather-shoulder-bag-redwood,BRAND NEW,"Made of smooth leather. The bag faetures a magnetic snap closure that opens to suede lining with interior one zip pocket, two card slots.",Made in cambodia | Style number CT853 | Silver tone hardware | Smooth leather | Magnetic snap closure | Suede lining | Interior 1 zip pocket | Interior 2 card slots | Adjustable strap,New With Tag,images\shoulder\primary\CT853 Eliza Leather Shoulder Bag Redwood_primary.jpg,images\shoulder\hover\CT853 Eliza Leather Shoulder Bag Redwood_hover.jpg
COACH,CT853 Eliza Leather Shoulder Bag Black,IDR 4.500.000,,No discount,https://www.banananina.co.id/ct853-eliza-leather-shoulder-bag-black.html,https://media.banananina.id/catalog/product/0/1/01080440_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01080440_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,ct853-eliza-leather-shoulder-bag-black,BRAND NEW,"Made of smooth leather. The bag faetures a magnetic snap closure that opens to suede lining with interior one zip pocket, two card slots.",Made in cambodia | Style number CT853 | Gunmetal tone hardware | Smooth leather | Magnetic snap closure | Suede lining | Interior 1 zip pocket | Interior 2 card slots | Adjustable strap,New With Tag,images\shoulder\primary\CT853 Eliza Leather Shoulder Bag Black_primary.jpg,images\shoulder\hover\CT853 Eliza Leather Shoulder Bag Black_hover.jpg
COACH,CT853 Eliza Leather Shoulder Bag Tan,IDR 4.500.000,,No discount,https://www.banananina.co.id/ct853-eliza-leather-shoulder-bag-tan.html,https://media.banananina.id/catalog/product/0/1/01080419_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01080419_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,ct853-eliza-leather-shoulder-bag-tan,BRAND NEW,"Made of smooth leather. The bag faetures a magnetic snap closure that opens to suede lining with interior one zip pocket, two card slots.",Made in cambodia | Style number CT853 | Gold tone hardware | Smooth leather | Magnetic snap closure | Suede lining | Interior 1 zip pocket | Interior 2 card slots | Adjustable strap,New With Tag,images\shoulder\primary\CT853 Eliza Leather Shoulder Bag Tan_primary.jpg,images\shoulder\hover\CT853 Eliza Leather Shoulder Bag Tan_hover.jpg
PROENZA SCHOULER,White Label Baxter Leather Shoulder Bag Optic White,IDR 5.000.000,IDR 5.500.000,9%,https://www.banananina.co.id/white-label-baxter-leather-shoulder-bag-optic-white.html,https://media.banananina.id/catalog/product/0/1/01080761_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01080761_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,white-label-baxter-leather-shoulder-bag-optic-white,BRAND NEW,"Made of smooth calf leather with fabric lining. The bag features an open zip closure, silver tone hardware, one slip pocket, and adjustable shoulder wear.",Made in Vietnam | Style number : 104455322 | Open zip closure | Silver tone hardware | Adjustable shoulder wear,Brand new | Completeness: Care card,images\shoulder\primary\White Label Baxter Leather Shoulder Bag Optic White_primary.jpg,images\shoulder\hover\White Label Baxter Leather Shoulder Bag Optic White_hover.jpg
KATE SPADE,Kyla Croco Embossed Top Handle Saddle Bag Blazer Blue,IDR 2.650.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/kyla-croco-embossed-top-handle-saddle-bag-blazer-blue-126556.html,https://media.banananina.id/catalog/product/0/1/01065396_d.jpg?v=7d60b8883672c712364ffcd60b76d17c&updated=2024-09-02 02:58:24,https://media.banananina.id/catalog/product/0/0/001065396_m.jpg?v=7d60b8883672c712364ffcd60b76d17c&updated=2024-09-02 02:58:24,kyla-croco-embossed-top-handle-saddle-bag-blazer-blue-126556,BRAND NEW,"Made of pebble leather with logo polyester lining. The bag features an open button magnetic flap closure, one zip pocket, top handle, and adjutable or removable shoulder wear.",Made in Cambodia | Style Number : KF524 | Silver Tone Hardware | Flap with Magnetic Closure | Polyester Lining | 1 Zip Closure | 1 Slip Pocket at Back | Handle Drop 12 cm | Adjustable and Removable Long Strap | K Metal Logo,New With Tag,images\shoulder\primary\Kyla Croco Embossed Top Handle Saddle Bag Blazer Blue_primary.jpg,images\shoulder\hover\Kyla Croco Embossed Top Handle Saddle Bag Blazer Blue_hover.jpg
PROENZA SCHOULER,White Label Leather Barrow Mini Bucket Bag Clay,IDR 3.600.000,IDR 4.100.000,12%,https://www.banananina.co.id/white-label-leather-barrow-mini-bucket-bag-clay.html,https://media.banananina.id/catalog/product/0/1/01080556_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01080556_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,white-label-leather-barrow-mini-bucket-bag-clay,BRAND NEW,"Made of smooth calf leather with fabric lining. The bag features an open zip closure, silver tone hardware, one zip pocket, one slip pocket, and adjustable bucket bag wear.",Made in Vietnam | Style number : 104455222 | Open zip closure | Silver tone hardware,Brand new | Completeness: Care card,images\shoulder\primary\White Label Leather Barrow Mini Bucket Bag Clay_primary.jpg,images\shoulder\hover\White Label Leather Barrow Mini Bucket Bag Clay_hover.jpg
KATE SPADE,Audrey Mini Bucket Bag Black,IDR 2.750.000,IDR 3.000.000,8%,https://www.banananina.co.id/bags/shoulder-bags/audrey-mini-bucket-bag-black-126507.html,https://media.banananina.id/catalog/product/0/0/00856020_d.jpg?v=522d01fd217984889bcc441474c8ffe1&updated=2024-11-29 08:34:57,https://media.banananina.id/catalog/product/0/0/00856020_m.jpg?v=522d01fd217984889bcc441474c8ffe1&updated=2024-11-29 08:34:57,audrey-mini-bucket-bag-black-126507,BRAND NEW,"Made of smooth leather. The bag features a flap with turn-lock closure that opens to polyester lining with one zip pocket, exterior one slip button pocket at back, adjustable and removable long strap.",Made In Cambodia | Serial Number : K8103 | Gold-Tone Hardware | Flap with Turn-Lock Closure | Polyester Lining | One Zip Pocket | One Slip Button Pocket at Back | Adjustable and Removable Long Strap,New With Tag | Completeness: Long Strap,images\shoulder\primary\Audrey Mini Bucket Bag Black_primary.jpg,images\shoulder\hover\Audrey Mini Bucket Bag Black_hover.jpg
COACH,CT644 Pace Shoulder Bag Cornflower Field Flora,IDR 2.900.000,,No discount,https://www.banananina.co.id/ct644-pace-shoulder-bag-cornflower-field-flora.html,https://media.banananina.id/catalog/product/0/1/01080433_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01080433_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,ct644-pace-shoulder-bag-cornflower-field-flora,BRAND NEW,"Made of refined calf leather with fabric lining. The bag features an open zip closure, silver tone hardware, one zip pocket and adjustable shoulder wear.",Made in Cambodia | Style number : CT644 | Open zip closure | Silver tone hardware | Metal logo lettering at buttom center,Brand new | Completeness: Care card,images\shoulder\primary\CT644 Pace Shoulder Bag Cornflower Field Flora_primary.jpg,images\shoulder\hover\CT644 Pace Shoulder Bag Cornflower Field Flora_hover.jpg
TORY BURCH,Kira Chevron Metallic Small Convertible Shoulder Bag Gold,IDR 10.000.000,,No discount,https://www.banananina.co.id/kira-chevron-metallic-small-convertible-shoulder-bag-gold-126459.html,https://media.banananina.id/catalog/product/0/0/00865013_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00865013_m28_1.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,kira-chevron-metallic-small-convertible-shoulder-bag-gold-126459,BRAND NEW,"Chevron-quilting on the softest leather that has been stitched and tanned, with a beveled logo in brushed gold. The Kira Flap Shoulder Bag has an adjustable linked chain strap.",Made in Vietnam | Style number 135702 | Silver Tone Hardware | Magnetic snap closure | Adjustable metal chain strap with 50 cm drop | Leather shoulder guard for comfort | May be carried as a shoulder bag or crossbody | Polished gold-tone hardware | 1 zip wall pocket | 2 slip wall pockets,Brand new,images\shoulder\primary\Kira Chevron Metallic Small Convertible Shoulder Bag Gold_primary.jpg,images\shoulder\hover\Kira Chevron Metallic Small Convertible Shoulder Bag Gold_hover.jpg
TORY BURCH,Fleming Soft Mini Convertible Shoulder Bag Jackfruit,IDR 6.850.000,,No discount,https://www.banananina.co.id/fleming-soft-mini-convertible-shoulder-bag-jackfruit.html,https://media.banananina.id/catalog/product/0/0/00984020_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00984020_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,fleming-soft-mini-convertible-shoulder-bag-jackfruit,BRAND NEW,"Crafted from smooth leather that diamond-stitched and embossed with a bombé logo. The strap is braided with a brushed gold chain — and its convertible, so you can wear it short or long.",Made in China | Style Number : 73867 793 | Gold-tone hardware | 2 Card Slots,Brand new,images\shoulder\primary\Fleming Soft Mini Convertible Shoulder Bag Jackfruit_primary.jpg,images\shoulder\hover\Fleming Soft Mini Convertible Shoulder Bag Jackfruit_hover.jpg
COACH,CT644 Pace Shoulder Bag Black,IDR 3.350.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/ct644-pace-shoulder-bag-black-126371.html,https://media.banananina.id/catalog/product/0/0/001079259_d.jpg?v=7fa79c363657d822f0dc8429972caec4&updated=2024-09-04 04:05:55,https://media.banananina.id/catalog/product/0/1/01079259_m.jpg?v=7fa79c363657d822f0dc8429972caec4&updated=2024-09-04 04:05:55,ct644-pace-shoulder-bag-black-126371,BRAND NEW,"Made of refined calf leather with fabric lining. The bag features an open zip closure, silver tone hardware, one zip pocket and adjustable shoulder wear.",Made in Cambodia | Style number : CT644 | Open zip closure | Silver tone hardware | Metal logo lettering at buttom center,Brand new | Completeness: Care card,images\shoulder\primary\CT644 Pace Shoulder Bag Black_primary.jpg,images\shoulder\hover\CT644 Pace Shoulder Bag Black_hover.jpg
MICHAEL KORS,Signature Dover Large Half Moon Shoulder Bag Vanilla,IDR 2.600.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/signature-dover-large-half-moon-shoulder-bag-vanilla-126367.html,https://media.banananina.id/catalog/product/0/1/01078891_d.jpg?v=5794221319987d156c79228db3f4b800&updated=2024-08-28 04:04:00,https://media.banananina.id/catalog/product/0/0/001078891_m.jpg?v=5794221319987d156c79228db3f4b800&updated=2024-08-28 04:04:00,signature-dover-large-half-moon-shoulder-bag-vanilla-126367,BRAND NEW,"Made of PVC and Pebble leather. The bag features a zip closure that opens to polyester lining with one zip pocket, exterior one slip pocket at front.",Made In Cambodia | Serial Number : 35R4G4DL7B | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket at Front | Shoulder Handle Drop 17 cm,Brand new | Completeness: Care card,images\shoulder\primary\Signature Dover Large Half Moon Shoulder Bag Vanilla_primary.jpg,images\shoulder\hover\Signature Dover Large Half Moon Shoulder Bag Vanilla_hover.jpg
MICHAEL KORS,Dover Large Leather Half Moon Shoulder Bag Luggage,IDR 2.540.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/dover-large-leather-half-moon-shoulder-bag-luggage.html,https://media.banananina.id/catalog/product/0/1/01058570_d.jpg?v=364953c693ab93519430c0f6bbd98969&updated=2024-11-15 10:41:30,https://media.banananina.id/catalog/product/0/1/01058570_s.jpg?v=364953c693ab93519430c0f6bbd98969&updated=2024-11-15 10:41:30,dover-large-leather-half-moon-shoulder-bag-luggage,BRAND NEW,"Made of pebbled leather. The bag features a bag closure that opens to polyester lining with one zip pocket, exterior one slip pocket at front.",Made In Bangladesh | Serial Number : 35R4G4DL9L | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket at Front | Shoulder Handle Drop 17 cm,New With Tag,images\shoulder\primary\Dover Large Leather Half Moon Shoulder Bag Luggage_primary.jpg,images\shoulder\hover\Dover Large Leather Half Moon Shoulder Bag Luggage_hover.jpg
MICHAEL KORS,Signature Dover Large Half Moon Shoulder Bag Brown,IDR 2.590.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/signature-dover-large-half-moon-shoulder-bag-brown-131014.html,https://media.banananina.id/catalog/product/0/1/01039334_d.jpg?v=da17f7cf7920bb274dc2d7411f3ae3b8&updated=2024-11-18 10:21:18,https://media.banananina.id/catalog/product/0/1/01039334_m.jpg?v=da17f7cf7920bb274dc2d7411f3ae3b8&updated=2024-11-18 10:21:18,signature-dover-large-half-moon-shoulder-bag-brown-131014,BRAND NEW,"Made of PVC and Pebble leather. The bag features a zip closure that opens to polyester lining with one zip pocket, exterior one slip pocket at front.",Made In Cambodia | Serial Number : 35R4G4DL7B | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket at Front | Shoulder Handle Drop 17 cm | Michael Kors Metal Logo,New With Tag,images\shoulder\primary\Signature Dover Large Half Moon Shoulder Bag Brown_primary.jpg,images\shoulder\hover\Signature Dover Large Half Moon Shoulder Bag Brown_hover.jpg
COACH,CA177 Mollie Leather Bucket 22 Black,IDR 5.100.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/ca177-mollie-leather-bucket-22-black-129778.html,https://media.banananina.id/catalog/product/0/0/00865938_d.jpg?v=21bf62790da4d50af11b08c052b69aa7&updated=2024-10-29 04:25:25,https://media.banananina.id/catalog/product/0/0/00865938_m9.jpg?v=21bf62790da4d50af11b08c052b69aa7&updated=2024-10-29 04:25:25,ca177-mollie-leather-bucket-22-black-129778,BRAND NEW,"Crafted of pebble leather. It features a snap closure that opens 2 compartments, and it has a zip compartment, shoulder strap, and long strap.",Made in Indonesia | Serial Number : CA177 | Gold tone hardware | Fabric lining | zipper compartment | Removable shoulder strap | Snap closure | Adjustable and removable long strap | Metal logo lettering at front,Brand new,images\shoulder\primary\CA177 Mollie Leather Bucket 22 Black_primary.jpg,images\shoulder\hover\CA177 Mollie Leather Bucket 22 Black_hover.jpg
